"No.","Time","Source","Destination","Protocol","Length","Info"
"158","5.427966412","192.168.31.34","224.0.0.251","MDNS","158","Standard query response 0x0000 PTR, cache flush Android.local A, cache flush 192.168.31.34 NSEC, cache flush 34.31.168.192.in-addr.arpa NSEC, cache flush Android.local"
"159","5.530138616","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.157? Tell 192.168.31.1"
"160","5.530158011","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.158? Tell 192.168.31.1"
"161","5.530163178","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.159? Tell 192.168.31.1"
"162","5.530167877","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.160? Tell 192.168.31.1"
"163","5.530172886","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.161? Tell 192.168.31.1"
"164","5.632690993","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.162? Tell 192.168.31.1"
"165","5.632710260","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.163? Tell 192.168.31.1"
"166","5.632715123","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.164? Tell 192.168.31.1"
"167","5.632719831","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.165? Tell 192.168.31.1"
"168","5.632724601","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.166? Tell 192.168.31.1"
"169","5.735058629","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.167? Tell 192.168.31.1"
"170","5.735068325","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.168? Tell 192.168.31.1"
"171","5.735070060","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.169? Tell 192.168.31.1"
"172","5.735071651","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.170? Tell 192.168.31.1"
"173","5.735073259","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.171? Tell 192.168.31.1"
"174","5.735074838","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.172? Tell 192.168.31.1"
"175","5.837268838","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.173? Tell 192.168.31.1"
"176","5.837306765","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.174? Tell 192.168.31.1"
"177","5.837311798","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.175? Tell 192.168.31.1"
"178","5.837316557","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.176? Tell 192.168.31.1"
"179","5.837321261","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.177? Tell 192.168.31.1"
"180","5.939984580","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.178? Tell 192.168.31.1"
"181","5.940004080","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.179? Tell 192.168.31.1"
"182","5.940009101","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.180? Tell 192.168.31.1"
"183","5.940015745","192.168.31.198","224.0.0.251","MDNS","103","Standard query 0x0001 PTR _233637DE._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question"
"184","5.940044178","192.168.31.198","224.0.0.251","MDNS","103","Standard query 0x0001 PTR _233637DE._sub._googlecast._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question"
"185","5.940050566","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.181? Tell 192.168.31.1"
"186","5.940055590","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.182? Tell 192.168.31.1"
"187","6.042124126","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.183? Tell 192.168.31.1"
"188","6.042143523","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.184? Tell 192.168.31.1"
"189","6.042148608","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.185? Tell 192.168.31.1"
"190","6.042153369","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.186? Tell 192.168.31.1"
"191","6.042158077","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.187? Tell 192.168.31.1"
"192","6.144630996","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.188? Tell 192.168.31.1"
"193","6.144651242","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.189? Tell 192.168.31.1"
"194","6.144656186","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.190? Tell 192.168.31.1"
"195","6.144660941","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.191? Tell 192.168.31.1"
"196","6.247026007","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.193? Tell 192.168.31.1"
"197","6.247035142","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.194? Tell 192.168.31.1"
"198","6.247036936","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.195? Tell 192.168.31.1"
"199","6.247038500","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.196? Tell 192.168.31.1"
"200","6.247040108","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.197? Tell 192.168.31.1"
"201","6.348944043","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.198? Tell 192.168.31.1"
"202","6.348966012","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.199? Tell 192.168.31.1"
"203","6.348971602","BeijingX_e6:af:ba","Broadcast","ARP","42","Who has 192.168.31.200? Tell 192.168.31.1"
